Data;Sistema;GWh
27/01/2017;Norte;0
27/01/2017;Nordeste;75,78
27/01/2017;Sul;8,06
27/01/2017;Sudeste/Centro-Oeste;0
27/01/2017;Sistema Interligado Nacional;83,84
28/01/2017;Norte;0
28/01/2017;Nordeste;84,59
28/01/2017;Sul;5,44
28/01/2017;Sudeste/Centro-Oeste;0
28/01/2017;Sistema Interligado Nacional;90,03
29/01/2017;Norte;0
29/01/2017;Nordeste;87,89
29/01/2017;Sul;17,87
29/01/2017;Sudeste/Centro-Oeste;0
29/01/2017;Sistema Interligado Nacional;105,76
30/01/2017;Norte;0
30/01/2017;Nordeste;92,33
30/01/2017;Sul;24,36
30/01/2017;Sudeste/Centro-Oeste;0
30/01/2017;Sistema Interligado Nacional;116,69
31/01/2017;Norte;0
31/01/2017;Nordeste;84,78
31/01/2017;Sul;25,49
31/01/2017;Sudeste/Centro-Oeste;0
31/01/2017;Sistema Interligado Nacional;110,27
01/02/2017;Norte;0
01/02/2017;Nordeste;70,59
01/02/2017;Sul;16,77
01/02/2017;Sudeste/Centro-Oeste;0
01/02/2017;Sistema Interligado Nacional;87,36
02/02/2017;Norte;0
02/02/2017;Nordeste;65,03
02/02/2017;Sul;7,51
02/02/2017;Sudeste/Centro-Oeste;0
02/02/2017;Sistema Interligado Nacional;72,53
03/02/2017;Norte;0
03/02/2017;Nordeste;67,32
03/02/2017;Sul;3,02
03/02/2017;Sudeste/Centro-Oeste;0
03/02/2017;Sistema Interligado Nacional;70,33
04/02/2017;Norte;0
04/02/2017;Nordeste;75,52
04/02/2017;Sul;7,79
04/02/2017;Sudeste/Centro-Oeste;0
04/02/2017;Sistema Interligado Nacional;83,31
05/02/2017;Norte;0
05/02/2017;Nordeste;69,43
05/02/2017;Sul;19,91
05/02/2017;Sudeste/Centro-Oeste;0
05/02/2017;Sistema Interligado Nacional;89,34
06/02/2017;Norte;0
06/02/2017;Nordeste;63,75
06/02/2017;Sul;24,9
06/02/2017;Sudeste/Centro-Oeste;0
06/02/2017;Sistema Interligado Nacional;88,65
07/02/2017;Norte;0
07/02/2017;Nordeste;50,71
07/02/2017;Sul;7,31
07/02/2017;Sudeste/Centro-Oeste;0
07/02/2017;Sistema Interligado Nacional;58,02
08/02/2017;Norte;0
08/02/2017;Nordeste;36,9
08/02/2017;Sul;10,62
08/02/2017;Sudeste/Centro-Oeste;0
08/02/2017;Sistema Interligado Nacional;47,51
09/02/2017;Norte;0
09/02/2017;Nordeste;44,46
09/02/2017;Sul;26,54
09/02/2017;Sudeste/Centro-Oeste;0
09/02/2017;Sistema Interligado Nacional;71
10/02/2017;Norte;0
10/02/2017;Nordeste;58,76
10/02/2017;Sul;21,07
10/02/2017;Sudeste/Centro-Oeste;0
10/02/2017;Sistema Interligado Nacional;79,83
11/02/2017;Norte;0
11/02/2017;Nordeste;48,15
11/02/2017;Sul;10,34
11/02/2017;Sudeste/Centro-Oeste;0
11/02/2017;Sistema Interligado Nacional;58,49
12/02/2017;Norte;0
12/02/2017;Nordeste;47,15
12/02/2017;Sul;13,11
12/02/2017;Sudeste/Centro-Oeste;0
12/02/2017;Sistema Interligado Nacional;60,26
13/02/2017;Norte;0
13/02/2017;Nordeste;69,97
13/02/2017;Sul;7,68
13/02/2017;Sudeste/Centro-Oeste;0
13/02/2017;Sistema Interligado Nacional;77,65
14/02/2017;Norte;0
14/02/2017;Nordeste;84,04
14/02/2017;Sul;14
14/02/2017;Sudeste/Centro-Oeste;0
14/02/2017;Sistema Interligado Nacional;98,04
15/02/2017;Norte;0,00
15/02/2017;Nordeste;96,25
15/02/2017;Sul;7,70
15/02/2017;Sudeste/Centro-Oeste;0,00
15/02/2017;Sistema Interligado Nacional;103,95
16/02/2017;Norte;0,00
16/02/2017;Nordeste;76,30
16/02/2017;Sul;5,30
16/02/2017;Sudeste/Centro-Oeste;0,00
16/02/2017;Sistema Interligado Nacional;81,60
17/02/2017;Norte;0,00
17/02/2017;Nordeste;58,12
17/02/2017;Sul;9,42
17/02/2017;Sudeste/Centro-Oeste;0,00
17/02/2017;Sistema Interligado Nacional;67,53
18/02/2017;Norte;0,00
18/02/2017;Nordeste;41,80
18/02/2017;Sul;5,79
18/02/2017;Sudeste/Centro-Oeste;0,00
18/02/2017;Sistema Interligado Nacional;47,59
19/02/2017;Norte;0,00
19/02/2017;Nordeste;59,69
19/02/2017;Sul;3,11
19/02/2017;Sudeste/Centro-Oeste;0,00
19/02/2017;Sistema Interligado Nacional;62,80
20/02/2017;Norte;0,00
20/02/2017;Nordeste;60,33
20/02/2017;Sul;6,20
20/02/2017;Sudeste/Centro-Oeste;0,00
20/02/2017;Sistema Interligado Nacional;66,53
21/02/2017;Norte;0,00
21/02/2017;Nordeste;75,28
21/02/2017;Sul;4,99
21/02/2017;Sudeste/Centro-Oeste;0,00
21/02/2017;Sistema Interligado Nacional;80,28
22/02/2017;Norte;0,00
22/02/2017;Nordeste;86,40
22/02/2017;Sul;2,50
22/02/2017;Sudeste/Centro-Oeste;0,00
22/02/2017;Sistema Interligado Nacional;88,90
23/02/2017;Norte;0,00
23/02/2017;Nordeste;72,67
23/02/2017;Sul;2,89
23/02/2017;Sudeste/Centro-Oeste;0,00
23/02/2017;Sistema Interligado Nacional;75,57
24/02/2017;Norte;0,00
24/02/2017;Nordeste;69,00
24/02/2017;Sul;1,46
24/02/2017;Sudeste/Centro-Oeste;0,00
24/02/2017;Sistema Interligado Nacional;70,46
25/02/2017;Norte;0,00
25/02/2017;Nordeste;61,87
25/02/2017;Sul;1,93
25/02/2017;Sudeste/Centro-Oeste;0,00
25/02/2017;Sistema Interligado Nacional;63,80
26/02/2017;Norte;0,00
26/02/2017;Nordeste;45,66
26/02/2017;Sul;5,99
26/02/2017;Sudeste/Centro-Oeste;0,00
26/02/2017;Sistema Interligado Nacional;51,66
27/02/2017;Norte;0,00
27/02/2017;Nordeste;55,28
27/02/2017;Sul;9,79
27/02/2017;Sudeste/Centro-Oeste;0,00
27/02/2017;Sistema Interligado Nacional;65,07
28/02/2017;Norte;0,00
28/02/2017;Nordeste;51,76
28/02/2017;Sul;5,73
28/02/2017;Sudeste/Centro-Oeste;0,00
28/02/2017;Sistema Interligado Nacional;57,50
01/03/2017;Norte;0,00
01/03/2017;Nordeste;42,07
01/03/2017;Sul;5,04
01/03/2017;Sudeste/Centro-Oeste;0,00
01/03/2017;Sistema Interligado Nacional;47,12
02/03/2017;Norte;0,00
02/03/2017;Nordeste;43,41
02/03/2017;Sul;7,75
02/03/2017;Sudeste/Centro-Oeste;0,00
02/03/2017;Sistema Interligado Nacional;51,16
03/03/2017;Norte;0,00
03/03/2017;Nordeste;55,25
03/03/2017;Sul;12,38
03/03/2017;Sudeste/Centro-Oeste;0,00
03/03/2017;Sistema Interligado Nacional;67,63
04/03/2017;Norte;0,00
04/03/2017;Nordeste;54,73
04/03/2017;Sul;17,30
04/03/2017;Sudeste/Centro-Oeste;0,00
04/03/2017;Sistema Interligado Nacional;72,03
05/03/2017;Norte;0,00
05/03/2017;Nordeste;51,43
05/03/2017;Sul;12,62
05/03/2017;Sudeste/Centro-Oeste;0,00
05/03/2017;Sistema Interligado Nacional;64,05
06/03/2017;Norte;0,00
06/03/2017;Nordeste;56,23
06/03/2017;Sul;7,37
06/03/2017;Sudeste/Centro-Oeste;0,00
06/03/2017;Sistema Interligado Nacional;63,60
07/03/2017;Norte;0,00
07/03/2017;Nordeste;60,33
07/03/2017;Sul;7,17
07/03/2017;Sudeste/Centro-Oeste;0,00
07/03/2017;Sistema Interligado Nacional;67,50
08/03/2017;Norte;0,00
08/03/2017;Nordeste;59,59
08/03/2017;Sul;27,63
08/03/2017;Sudeste/Centro-Oeste;0,00
08/03/2017;Sistema Interligado Nacional;87,22
09/03/2017;Norte;0,00
09/03/2017;Nordeste;60,96
09/03/2017;Sul;23,19
09/03/2017;Sudeste/Centro-Oeste;0,00
09/03/2017;Sistema Interligado Nacional;84,15
10/03/2017;Norte;0,00
10/03/2017;Nordeste;70,93
10/03/2017;Sul;13,83
10/03/2017;Sudeste/Centro-Oeste;0,00
10/03/2017;Sistema Interligado Nacional;84,76
11/03/2017;Norte;0,00
11/03/2017;Nordeste;41,47
11/03/2017;Sul;10,49
11/03/2017;Sudeste/Centro-Oeste;0,00
11/03/2017;Sistema Interligado Nacional;51,96
12/03/2017;Norte;0,00
12/03/2017;Nordeste;49,38
12/03/2017;Sul;21,51
12/03/2017;Sudeste/Centro-Oeste;0,00
12/03/2017;Sistema Interligado Nacional;70,89
13/03/2017;Norte;0,00
13/03/2017;Nordeste;37,35
13/03/2017;Sul;12,86
13/03/2017;Sudeste/Centro-Oeste;0,00
13/03/2017;Sistema Interligado Nacional;50,21
14/03/2017;Norte;0,00
14/03/2017;Nordeste;48,19
14/03/2017;Sul;6,04
14/03/2017;Sudeste/Centro-Oeste;0,00
14/03/2017;Sistema Interligado Nacional;54,22
15/03/2017;Norte;0,00
15/03/2017;Nordeste;45,90
15/03/2017;Sul;17,47
15/03/2017;Sudeste/Centro-Oeste;0,00
15/03/2017;Sistema Interligado Nacional;63,37
16/03/2017;Norte;0,00
16/03/2017;Nordeste;48,64
16/03/2017;Sul;19,67
16/03/2017;Sudeste/Centro-Oeste;0,00
16/03/2017;Sistema Interligado Nacional;68,31
17/03/2017;Norte;0,00
17/03/2017;Nordeste;39,05
17/03/2017;Sul;17,34
17/03/2017;Sudeste/Centro-Oeste;0,00
17/03/2017;Sistema Interligado Nacional;56,39
18/03/2017;Norte;0,00
18/03/2017;Nordeste;24,64
18/03/2017;Sul;6,32
18/03/2017;Sudeste/Centro-Oeste;0,00
18/03/2017;Sistema Interligado Nacional;30,96
19/03/2017;Norte;0,00
19/03/2017;Nordeste;43,87
19/03/2017;Sul;8,92
19/03/2017;Sudeste/Centro-Oeste;0,00
19/03/2017;Sistema Interligado Nacional;52,78
20/03/2017;Norte;0,00
20/03/2017;Nordeste;61,42
20/03/2017;Sul;13,80
20/03/2017;Sudeste/Centro-Oeste;0,00
20/03/2017;Sistema Interligado Nacional;75,22
21/03/2017;Norte;0,00
21/03/2017;Nordeste;41,25
21/03/2017;Sul;18,55
21/03/2017;Sudeste/Centro-Oeste;0,00
21/03/2017;Sistema Interligado Nacional;59,80
